datetime,open,high,low,close,atr_pct,confluence,regime,signal,entry_price,exit_price,exit_time,movement_pct,result
2026-01-28 17:30:00,1.29393,1.29447,1.29273,1.29334,0.139,1,UP,HOLD,,,,,
2026-01-28 17:45:00,1.29325,1.29496,1.29203,1.29441,0.1413,1,UP,HOLD,,,,,
2026-01-28 18:00:00,1.29482,1.29606,1.29345,1.29414,0.1475,0,UP,HOLD,,,,,
2026-01-28 18:15:00,1.29469,1.29529,1.29365,1.29478,0.149,1,UP,HOLD,,,,,
2026-01-28 18:30:00,1.29444,1.29514,1.29405,1.295,0.1447,0,UP,HOLD,,,,,
2026-01-28 18:45:00,1.29575,1.2961,1.2946,1.29461,0.1407,0,UP,HOLD,,,,,
2026-01-28 19:00:00,1.29481,1.29672,1.29427,1.29655,0.1433,0,UP,HOLD,,,,,
2026-01-28 19:15:00,1.29674,1.29792,1.29619,1.29787,0.1418,0,UP,HOLD,,,,,
2026-01-28 19:30:00,1.29841,1.2992,1.29754,1.29833,0.1407,1,UP,HOLD,,,,,
2026-01-28 19:45:00,1.29825,1.29925,1.29767,1.29879,0.1395,1,UP,HOLD,,,,,
2026-01-28 20:00:00,1.29944,1.29981,1.29816,1.29818,0.1382,1,UP,HOLD,,,,,
2026-01-28 20:15:00,1.29802,1.29876,1.29685,1.29784,0.1392,1,UP,HOLD,,,,,
2026-01-28 20:30:00,1.29737,1.29836,1.29707,1.29808,0.1409,0,UP,HOLD,,,,,
2026-01-28 20:45:00,1.29814,1.29919,1.29768,1.29883,0.1391,0,UP,HOLD,,,,,
2026-01-28 21:00:00,1.29877,1.29901,1.29728,1.29869,0.139,1,UP,HOLD,,,,,
2026-01-28 21:15:00,1.29844,1.29939,1.29807,1.29837,0.1302,1,UP,HOLD,,,,,
2026-01-28 21:30:00,1.29854,1.2987,1.298,1.29822,0.1197,0,UP,HOLD,,,,,
2026-01-28 21:45:00,1.29783,1.29909,1.2962,1.29708,0.1267,0,UP,HOLD,,,,,
2026-01-28 22:00:00,1.29688,1.29713,1.29648,1.29664,0.1243,0,UP,HOLD,,,,,
2026-01-28 22:15:00,1.29701,1.29752,1.29613,1.2967,0.1237,0,UP,HOLD,,,,,
2026-01-28 22:30:00,1.29672,1.29822,1.29645,1.29821,0.1198,0,UP,HOLD,,,,,
2026-01-28 22:45:00,1.29859,1.29949,1.29766,1.29779,0.1204,0,UP,HOLD,,,,,
2026-01-28 23:00:00,1.29801,1.29938,1.29726,1.2991,0.1228,0,UP,HOLD,,,,,
2026-01-28 23:15:00,1.29886,1.29923,1.29753,1.29819,0.1236,0,UP,HOLD,,,,,
2026-01-28 23:30:00,1.29807,1.29884,1.29748,1.29878,0.1219,0,UP,HOLD,,,,,
2026-01-28 23:45:00,1.29869,1.29898,1.29822,1.29863,0.1156,1,UP,HOLD,,,,,
2026-01-29 00:00:00,1.29876,1.29903,1.29782,1.29851,0.1152,0,UP,HOLD,,,,,
2026-01-29 00:15:00,1.29811,1.29919,1.29743,1.2985,0.1166,0,UP,HOLD,,,,,
2026-01-29 00:30:00,1.29814,1.29889,1.29708,1.29867,0.117,0,UP,HOLD,,,,,
2026-01-29 00:45:00,1.29859,1.29943,1.29809,1.29905,0.1171,0,UP,HOLD,,,,,
2026-01-29 01:00:00,1.29856,1.29962,1.29853,1.29907,0.1192,0,UP,HOLD,,,,,
2026-01-29 01:15:00,1.30002,1.30049,1.29883,1.29949,0.1124,1,UP,HOLD,,,,,
2026-01-29 01:30:00,1.29923,1.29987,1.29842,1.2995,0.1168,0,UP,HOLD,,,,,
2026-01-29 01:45:00,1.3001,1.30058,1.2992,1.29954,0.1167,1,UP,HOLD,,,,,
2026-01-29 02:00:00,1.29954,1.29993,1.29831,1.29921,0.1159,0,UP,HOLD,,,,,
2026-01-29 02:15:00,1.29925,1.29963,1.29838,1.29921,0.1128,1,UP,HOLD,,,,,
2026-01-29 02:30:00,1.29929,1.29975,1.29867,1.2997,0.107,0,UP,HOLD,,,,,
2026-01-29 02:45:00,1.30015,1.30096,1.29924,1.29946,0.1071,1,UP,HOLD,,,,,
2026-01-29 03:00:00,1.29973,1.30027,1.2988,1.30002,0.1077,0,UP,HOLD,,,,,
2026-01-29 03:15:00,1.29994,1.30189,1.29965,1.29992,0.1158,2,UP,SELL (BEARISH),1.29992,1.299790008,2026-01-29 03:30:00,0.21,WIN ✅ (+0.01%)
2026-01-29 03:30:00,1.29983,1.30051,1.29912,1.29918,0.1169,0,UP,HOLD,,,,,
2026-01-29 03:45:00,1.29934,1.29958,1.29714,1.29866,0.1207,0,UP,HOLD,,,,,
2026-01-29 04:00:00,1.29872,1.29954,1.29822,1.29887,0.118,1,UP,HOLD,,,,,
2026-01-29 04:15:00,1.29927,1.2995,1.29874,1.299,0.1148,0,UP,HOLD,,,,,
2026-01-29 04:30:00,1.29864,1.29981,1.29828,1.29874,0.1172,1,UP,HOLD,,,,,
2026-01-29 04:45:00,1.2991,1.29982,1.29799,1.2991,0.1181,1,UP,HOLD,,,,,
2026-01-29 05:00:00,1.29842,1.29991,1.29766,1.29978,0.1224,0,UP,HOLD,,,,,
2026-01-29 05:15:00,1.29931,1.30154,1.29794,1.29827,0.1348,0,UP,HOLD,,,,,
2026-01-29 05:30:00,1.2988,1.2989,1.29791,1.29852,0.1313,0,UP,HOLD,,,,,
2026-01-29 05:45:00,1.29828,1.2992,1.29731,1.29896,0.1348,0,UP,HOLD,,,,,
2026-01-29 06:00:00,1.29879,1.29998,1.29829,1.29947,0.1381,0,UP,HOLD,,,,,
2026-01-29 06:15:00,1.29866,1.29998,1.29776,1.29944,0.1408,0,UP,HOLD,,,,,
2026-01-29 06:30:00,1.30041,1.30118,1.29939,1.30102,0.1424,0,UP,HOLD,,,,,
2026-01-29 06:45:00,1.30157,1.30272,1.30007,1.30177,0.1446,2,UP,SELL (BEARISH),1.30177,1.3016398230000001,2026-01-29 07:00:00,0.17,WIN ✅ (+0.01%)
2026-01-29 07:00:00,1.30198,1.30284,1.30131,1.30155,0.1454,1,UP,HOLD,,,,,
2026-01-29 07:15:00,1.30168,1.3017,1.30111,1.30149,0.1352,1,UP,HOLD,,,,,
2026-01-29 07:30:00,1.30193,1.30231,1.3007,1.30087,0.1369,0,UP,HOLD,,,,,
2026-01-29 07:45:00,1.30054,1.30127,1.29974,1.30029,0.1412,0,UP,HOLD,,,,,
2026-01-29 08:00:00,1.29981,1.30065,1.29962,1.29973,0.1385,1,UP,HOLD,,,,,
2026-01-29 08:15:00,1.29934,1.30016,1.29895,1.29923,0.1351,1,UP,HOLD,,,,,
2026-01-29 08:30:00,1.2994,1.29983,1.29804,1.29941,0.1326,1,UP,HOLD,,,,,
2026-01-29 08:45:00,1.29917,1.29997,1.29823,1.29954,0.1224,0,UP,HOLD,,,,,
2026-01-29 09:00:00,1.2995,1.30084,1.29922,1.29966,0.1258,1,UP,HOLD,,,,,
2026-01-29 09:15:00,1.29962,1.30035,1.29737,1.29892,0.1319,0,UP,HOLD,,,,,
2026-01-29 09:30:00,1.29843,1.29931,1.29725,1.29913,0.1339,1,UP,HOLD,,,,,
2026-01-29 09:45:00,1.29917,1.29947,1.29831,1.29903,0.1281,1,UP,HOLD,,,,,
2026-01-29 10:00:00,1.29809,1.29993,1.29713,1.29721,0.1338,0,UP,HOLD,,,,,
2026-01-29 10:15:00,1.29709,1.29777,1.2964,1.29643,0.1268,0,UP,HOLD,,,,,
2026-01-29 10:30:00,1.29597,1.29762,1.29569,1.29572,0.1291,0,UP,HOLD,,,,,
2026-01-29 10:45:00,1.29513,1.29579,1.2943,1.29564,0.1341,0,UP,HOLD,,,,,
2026-01-29 11:00:00,1.29455,1.29587,1.2945,1.29499,0.1328,0,UP,HOLD,,,,,
2026-01-29 11:15:00,1.29371,1.29535,1.29351,1.29413,0.1346,0,DOWN,HOLD,,,,,
2026-01-29 11:30:00,1.29346,1.29415,1.29257,1.29342,0.1377,1,DOWN,HOLD,,,,,
2026-01-29 11:45:00,1.29409,1.29477,1.29311,1.29375,0.1402,0,DOWN,HOLD,,,,,
2026-01-29 12:00:00,1.2938,1.29448,1.29254,1.29344,0.141,1,DOWN,HOLD,,,,,
2026-01-29 12:15:00,1.29441,1.29531,1.29277,1.29371,0.1454,0,DOWN,HOLD,,,,,
2026-01-29 12:30:00,1.29315,1.29504,1.29308,1.2931,0.1474,1,DOWN,HOLD,,,,,
2026-01-29 12:45:00,1.2931,1.29397,1.29284,1.2932,0.1371,1,DOWN,HOLD,,,,,
2026-01-29 13:00:00,1.29407,1.29468,1.29272,1.29402,0.1365,1,DOWN,HOLD,,,,,
2026-01-29 13:15:00,1.29411,1.29449,1.29358,1.29422,0.1351,1,DOWN,HOLD,,,,,
2026-01-29 13:30:00,1.29448,1.29557,1.29384,1.29392,0.1292,0,DOWN,HOLD,,,,,
2026-01-29 13:45:00,1.29357,1.29421,1.29238,1.29289,0.1319,1,DOWN,HOLD,,,,,
2026-01-29 14:00:00,1.2933,1.29355,1.29189,1.29232,0.1304,0,DOWN,HOLD,,,,,
2026-01-29 14:15:00,1.29145,1.29273,1.29055,1.29194,0.1343,1,DOWN,HOLD,,,,,
2026-01-29 14:30:00,1.292,1.29288,1.29119,1.29193,0.1361,1,DOWN,HOLD,,,,,
2026-01-29 14:45:00,1.29211,1.29234,1.2909,1.29095,0.134,0,DOWN,HOLD,,,,,
2026-01-29 15:00:00,1.29069,1.29332,1.29031,1.29317,0.1416,1,DOWN,HOLD,,,,,
2026-01-29 15:15:00,1.29239,1.29408,1.2921,1.2926,0.1435,0,DOWN,HOLD,,,,,
2026-01-29 15:30:00,1.29157,1.29261,1.2911,1.29255,0.1411,0,DOWN,HOLD,,,,,
2026-01-29 15:45:00,1.29263,1.2931,1.29175,1.29298,0.1345,0,DOWN,HOLD,,,,,
2026-01-29 16:00:00,1.29262,1.29365,1.29249,1.29262,0.1301,1,DOWN,HOLD,,,,,
2026-01-29 16:15:00,1.29285,1.29338,1.29152,1.29167,0.1342,0,DOWN,HOLD,,,,,
2026-01-29 16:30:00,1.29274,1.29341,1.2913,1.29322,0.1349,0,DOWN,HOLD,,,,,
2026-01-29 16:45:00,1.29373,1.29445,1.29289,1.29314,0.1385,0,DOWN,HOLD,,,,,
2026-01-29 17:00:00,1.29308,1.29365,1.29205,1.29352,0.1377,0,DOWN,HOLD,,,,,
2026-01-29 17:15:00,1.2934,1.29492,1.29227,1.29451,0.1421,0,DOWN,HOLD,,,,,
2026-01-29 17:30:00,1.2954,1.29659,1.29359,1.2957,0.1494,0,DOWN,HOLD,,,,,
2026-01-29 17:45:00,1.2947,1.296,1.294,1.29567,0.1484,0,DOWN,HOLD,,,,,
2026-01-29 18:00:00,1.29623,1.29687,1.29459,1.29603,0.1516,2,DOWN,SELL (BEARISH),1.29603,1.295900397,2026-01-29 18:15:00,0.04,WIN ✅ (+0.01%)
2026-01-29 18:15:00,1.29597,1.29833,1.29561,1.29698,0.1586,1,DOWN,HOLD,,,,,
2026-01-29 18:30:00,1.29729,1.29857,1.29595,1.2971,0.1564,3,DOWN,SELL (BEARISH),1.2971,1.29697029,2026-01-29 18:45:00,0.12,WIN ✅ (+0.01%)
2026-01-29 18:45:00,1.29725,1.29767,1.2965,1.29717,0.1519,1,DOWN,HOLD,,,,,
2026-01-29 19:00:00,1.29689,1.29917,1.29548,1.298,0.1638,2,DOWN,SELL (BEARISH),1.298,1.2978702,2026-01-29 19:15:00,0.09,WIN ✅ (+0.01%)
2026-01-29 19:15:00,1.29769,1.29801,1.29726,1.29731,0.1606,1,DOWN,HOLD,,,,,
2026-01-29 19:30:00,1.29801,1.29867,1.29717,1.29742,0.1625,1,DOWN,HOLD,,,,,
2026-01-29 19:45:00,1.29732,1.29859,1.29682,1.2972,0.162,2,DOWN,HOLD,,,,,
2026-01-29 20:00:00,1.29825,1.2991,1.29717,1.29895,0.1608,1,DOWN,HOLD,,,,,
2026-01-29 20:15:00,1.29893,1.29928,1.29834,1.29853,0.1574,2,UP,SELL (BEARISH),1.29853,1.298400147,2026-01-29 20:30:00,0.02,WIN ✅ (+0.01%)
2026-01-29 20:30:00,1.2984,1.29908,1.29824,1.29904,0.1532,1,UP,HOLD,,,,,
2026-01-29 20:45:00,1.29954,1.30079,1.29846,1.29991,0.1513,0,UP,HOLD,,,,,
2026-01-29 21:00:00,1.2999,1.3019,1.29962,1.30024,0.1473,1,UP,HOLD,,,,,
2026-01-29 21:15:00,1.30093,1.30167,1.29996,1.30133,0.1456,0,UP,HOLD,,,,,
2026-01-29 21:30:00,1.30152,1.30201,1.30099,1.30166,0.1387,2,UP,SELL (BEARISH),1.30166,1.301529834,2026-01-29 21:45:00,0.14,WIN ✅ (+0.01%)
2026-01-29 21:45:00,1.30129,1.30281,1.30068,1.30262,0.1353,0,UP,HOLD,,,,,
2026-01-29 22:00:00,1.30269,1.30294,1.30209,1.30216,0.1257,1,UP,HOLD,,,,,
2026-01-29 22:15:00,1.30253,1.30315,1.30126,1.30151,0.1297,1,UP,HOLD,,,,,
2026-01-29 22:30:00,1.3006,1.30251,1.29981,1.30154,0.1242,0,UP,HOLD,,,,,
2026-01-29 22:45:00,1.3013,1.30272,1.30106,1.30268,0.1291,0,UP,HOLD,,,,,
2026-01-29 23:00:00,1.30245,1.30395,1.30152,1.30374,0.1341,0,UP,HOLD,,,,,
2026-01-29 23:15:00,1.30435,1.30548,1.30169,1.30434,0.1451,1,UP,HOLD,,,,,
2026-01-29 23:30:00,1.30432,1.30541,1.30349,1.30452,0.145,1,UP,HOLD,,,,,
2026-01-29 23:45:00,1.30437,1.30558,1.30311,1.30352,0.1535,2,UP,SELL (BEARISH),1.30352,1.303389648,2026-01-30 00:00:00,0.15,WIN ✅ (+0.01%)
2026-01-30 00:00:00,1.30343,1.30357,1.30259,1.30345,0.1543,2,UP,HOLD,,,,,
2026-01-30 00:15:00,1.30304,1.3045,1.3019,1.3025,0.1559,1,UP,HOLD,,,,,
2026-01-30 00:30:00,1.30236,1.30359,1.30171,1.30244,0.1537,2,UP,HOLD,,,,,
2026-01-30 00:45:00,1.30254,1.30291,1.30165,1.30263,0.1512,1,UP,HOLD,,,,,
2026-01-30 01:00:00,1.3029,1.30329,1.30155,1.30289,0.1551,2,UP,HOLD,,,,,
2026-01-30 01:15:00,1.30352,1.30367,1.30171,1.303,0.1542,1,UP,HOLD,,,,,
2026-01-30 01:30:00,1.30342,1.30363,1.30272,1.30337,0.1545,2,UP,HOLD,,,,,
2026-01-30 01:45:00,1.30327,1.30373,1.30158,1.3029,0.156,1,UP,HOLD,,,,,
2026-01-30 02:00:00,1.30367,1.30436,1.3027,1.30411,0.1501,0,UP,HOLD,,,,,
2026-01-30 02:15:00,1.30391,1.30491,1.30332,1.30471,0.1497,0,UP,HOLD,,,,,
2026-01-30 02:30:00,1.30581,1.30646,1.3037,1.30485,0.1515,1,UP,HOLD,,,,,
2026-01-30 02:45:00,1.30382,1.30518,1.30284,1.30398,0.1436,1,UP,HOLD,,,,,
2026-01-30 03:00:00,1.30383,1.30458,1.30333,1.3042,0.1399,0,UP,HOLD,,,,,
2026-01-30 03:15:00,1.30479,1.30514,1.3037,1.3044,0.1343,0,UP,HOLD,,,,,
2026-01-30 03:30:00,1.30452,1.30509,1.30374,1.30461,0.1363,1,UP,HOLD,,,,,
2026-01-30 03:45:00,1.30348,1.30484,1.30322,1.3036,0.131,1,UP,HOLD,,,,,
2026-01-30 04:00:00,1.30457,1.30518,1.30282,1.30415,0.1336,0,UP,HOLD,,,,,
2026-01-30 04:15:00,1.3051,1.30614,1.30279,1.30584,0.1448,0,UP,HOLD,,,,,
2026-01-30 04:30:00,1.30515,1.30739,1.30475,1.3055,0.1498,1,UP,HOLD,,,,,
2026-01-30 04:45:00,1.30494,1.30659,1.30481,1.30561,0.1488,0,UP,HOLD,,,,,
2026-01-30 05:00:00,1.30432,1.30598,1.30373,1.30482,0.1562,1,UP,HOLD,,,,,
2026-01-30 05:15:00,1.30442,1.30507,1.30369,1.30389,0.1521,1,UP,HOLD,,,,,
2026-01-30 05:30:00,1.30415,1.30441,1.30294,1.30437,0.151,0,UP,HOLD,,,,,
2026-01-30 05:45:00,1.30425,1.30494,1.30342,1.30455,0.1506,0,UP,HOLD,,,,,
2026-01-30 06:00:00,1.30455,1.30549,1.30258,1.30517,0.1514,0,UP,HOLD,,,,,
2026-01-30 06:15:00,1.30509,1.30519,1.30449,1.30506,0.1424,1,UP,HOLD,,,,,
2026-01-30 06:30:00,1.30468,1.30561,1.30374,1.30473,0.1458,1,UP,HOLD,,,,,
2026-01-30 06:45:00,1.30478,1.30597,1.30407,1.30492,0.1483,1,UP,HOLD,,,,,
2026-01-30 07:00:00,1.30523,1.30729,1.30376,1.30552,0.1602,1,UP,HOLD,,,,,
2026-01-30 07:15:00,1.30626,1.30775,1.30464,1.30565,0.1683,2,UP,SELL (BEARISH),1.30565,1.305519435,2026-01-30 07:30:00,0.24,WIN ✅ (+0.01%)
2026-01-30 07:30:00,1.30499,1.3057,1.30433,1.30517,0.163,2,UP,HOLD,,,,,
2026-01-30 07:45:00,1.30546,1.30578,1.30477,1.30547,0.1501,1,UP,HOLD,,,,,
2026-01-30 08:00:00,1.30511,1.30645,1.30394,1.30415,0.1496,0,UP,HOLD,,,,,
2026-01-30 08:15:00,1.30428,1.30446,1.30379,1.30402,0.1435,0,UP,HOLD,,,,,
2026-01-30 08:30:00,1.30398,1.30464,1.30251,1.30379,0.1429,2,UP,BUY (BULLISH),1.30379,1.303920379,2026-01-30 08:45:00,0.17,WIN ✅ (+0.01%)
2026-01-30 08:45:00,1.30398,1.30469,1.30321,1.30406,0.1434,1,UP,HOLD,,,,,
2026-01-30 09:00:00,1.30359,1.30496,1.30259,1.30447,0.1483,0,UP,HOLD,,,,,
2026-01-30 09:15:00,1.3046,1.30472,1.30367,1.3044,0.1457,1,UP,HOLD,,,,,
2026-01-30 09:30:00,1.30476,1.30506,1.30342,1.30487,0.1387,1,UP,HOLD,,,,,
2026-01-30 09:45:00,1.30464,1.30597,1.30427,1.3046,0.1442,1,UP,HOLD,,,,,
2026-01-30 10:00:00,1.30512,1.30547,1.30407,1.30471,0.1416,0,UP,HOLD,,,,,
2026-01-30 10:15:00,1.30435,1.30526,1.30408,1.3042,0.1377,1,UP,HOLD,,,,,
2026-01-30 10:30:00,1.30386,1.30468,1.30305,1.30425,0.1273,0,UP,HOLD,,,,,
2026-01-30 10:45:00,1.30501,1.30642,1.30366,1.30625,0.1252,0,UP,HOLD,,,,,
2026-01-30 11:00:00,1.30621,1.3071,1.30501,1.30656,0.1291,0,UP,HOLD,,,,,
2026-01-30 11:15:00,1.3056,1.30712,1.30557,1.30625,0.1321,0,UP,HOLD,,,,,
2026-01-30 11:30:00,1.30658,1.30662,1.30513,1.30631,0.1265,0,UP,HOLD,,,,,
2026-01-30 11:45:00,1.30673,1.30675,1.30562,1.30598,0.1291,0,UP,HOLD,,,,,
2026-01-30 12:00:00,1.30608,1.30656,1.30549,1.30579,0.1233,0,UP,HOLD,,,,,
2026-01-30 12:15:00,1.30484,1.30708,1.30471,1.30587,0.1282,0,UP,HOLD,,,,,
2026-01-30 12:30:00,1.30663,1.30694,1.30571,1.30611,0.1219,0,UP,HOLD,,,,,
2026-01-30 12:45:00,1.30536,1.30717,1.30502,1.30655,0.1279,1,UP,HOLD,,,,,
2026-01-30 13:00:00,1.30687,1.30823,1.30516,1.30709,0.1356,1,UP,HOLD,,,,,
2026-01-30 13:15:00,1.30691,1.3073,1.30666,1.3067,0.1299,0,UP,HOLD,,,,,
2026-01-30 13:30:00,1.30608,1.30727,1.3054,1.30689,0.1324,0,UP,HOLD,,,,,
2026-01-30 13:45:00,1.30799,1.30909,1.3063,1.30663,0.1413,1,UP,HOLD,,,,,
2026-01-30 14:00:00,1.30608,1.30775,1.30372,1.30614,0.1544,2,UP,HOLD,,,,,
2026-01-30 14:15:00,1.3057,1.30756,1.30561,1.30662,0.15,0,UP,HOLD,,,,,
2026-01-30 14:30:00,1.30601,1.3075,1.30562,1.30682,0.1488,0,UP,HOLD,,,,,
2026-01-30 14:45:00,1.30643,1.30716,1.30591,1.30701,0.1471,0,UP,HOLD,,,,,
2026-01-30 15:00:00,1.30746,1.30813,1.30591,1.30651,0.1512,0,UP,HOLD,,,,,
2026-01-30 15:15:00,1.30673,1.30756,1.30597,1.30664,0.1537,2,UP,HOLD,,,,,
2026-01-30 15:30:00,1.30754,1.308,1.30619,1.3076,0.1576,2,UP,HOLD,,,,,
2026-01-30 15:45:00,1.30762,1.308,1.30708,1.30793,0.1496,0,UP,HOLD,,,,,
2026-01-30 16:00:00,1.30869,1.30949,1.30672,1.30819,0.158,2,UP,SELL (BEARISH),1.30819,1.308059181,2026-01-30 16:15:00,0.09,WIN ✅ (+0.01%)
2026-01-30 16:15:00,1.30904,1.30951,1.30707,1.30928,0.1595,2,UP,SELL (BEARISH),1.30928,1.309149072,2026-01-30 16:30:00,0.09,WIN ✅ (+0.01%)
2026-01-30 16:30:00,1.30887,1.30951,1.30808,1.30885,0.1506,2,UP,SELL (BEARISH),1.30885,1.3087191150000002,2026-01-30 17:30:00,0.05,WIN ✅ (+0.01%)
2026-01-30 16:45:00,1.30975,1.31026,1.30878,1.30984,0.155,2,UP,HOLD,,,,,
2026-01-30 17:00:00,1.30977,1.31068,1.30914,1.3094,0.1533,2,UP,SELL (BEARISH),1.3094,1.3092690599999999,2026-01-30 17:15:00,0.09,WIN ✅ (+0.01%)
2026-01-30 17:15:00,1.30918,1.31052,1.30887,1.30913,0.1471,1,UP,HOLD,,,,,
2026-01-30 17:30:00,1.3083,1.30923,1.30824,1.30921,0.1305,0,UP,HOLD,,,,,
2026-01-30 17:45:00,1.30943,1.31081,1.30894,1.30993,0.13,1,UP,HOLD,,,,,
2026-01-30 18:00:00,1.30979,1.31072,1.30892,1.30942,0.1296,0,UP,HOLD,,,,,
2026-01-30 18:15:00,1.31044,1.31166,1.30929,1.31014,0.1356,1,UP,HOLD,,,,,
2026-01-30 18:30:00,1.30978,1.31057,1.30894,1.31044,0.1324,0,UP,HOLD,,,,,
2026-01-30 18:45:00,1.31031,1.31077,1.30954,1.31033,0.1304,1,UP,HOLD,,,,,
2026-01-30 19:00:00,1.3109,1.31153,1.30976,1.31019,0.1302,0,UP,HOLD,,,,,
2026-01-30 19:15:00,1.31039,1.31086,1.30913,1.31031,0.1346,1,UP,HOLD,,,,,
2026-01-30 19:30:00,1.31063,1.31076,1.3097,1.30985,0.1254,0,UP,HOLD,,,,,
2026-01-30 19:45:00,1.30959,1.31054,1.30802,1.30921,0.1259,0,UP,HOLD,,,,,
2026-01-30 20:00:00,1.30919,1.30957,1.3087,1.30909,0.1228,1,UP,HOLD,,,,,
2026-01-30 20:15:00,1.30957,1.30969,1.30862,1.30941,0.1206,1,UP,HOLD,,,,,
2026-01-30 20:30:00,1.30871,1.31045,1.30859,1.30951,0.1223,0,UP,HOLD,,,,,
2026-01-30 20:45:00,1.30926,1.30986,1.30854,1.30927,0.1205,1,UP,HOLD,,,,,
2026-01-30 21:00:00,1.30982,1.31137,1.30908,1.30968,0.1276,1,UP,HOLD,,,,,
2026-01-30 21:15:00,1.30944,1.31048,1.30896,1.31012,0.1256,0,UP,HOLD,,,,,
2026-01-30 21:30:00,1.31082,1.31169,1.309,1.3096,0.1305,1,UP,HOLD,,,,,
2026-01-30 21:45:00,1.31028,1.31108,1.30948,1.30987,0.1263,0,UP,HOLD,,,,,
2026-01-30 22:00:00,1.31013,1.31112,1.30914,1.30939,0.1282,0,UP,HOLD,,,,,
2026-01-30 22:15:00,1.30975,1.31001,1.30931,1.31001,0.1253,0,UP,HOLD,,,,,
2026-01-30 22:30:00,1.31035,1.3108,1.30872,1.31035,0.127,1,UP,HOLD,,,,,
2026-01-30 22:45:00,1.30986,1.31157,1.30862,1.31107,0.1335,0,UP,HOLD,,,,,
2026-01-30 23:00:00,1.3107,1.31114,1.30974,1.3109,0.1354,1,UP,HOLD,,,,,
2026-01-30 23:15:00,1.31094,1.31252,1.31045,1.31227,0.1328,0,UP,HOLD,,,,,
2026-01-30 23:30:00,1.31177,1.31269,1.31118,1.31155,0.1364,1,UP,HOLD,,,,,
2026-01-30 23:45:00,1.31202,1.31236,1.31112,1.31232,0.1372,0,UP,HOLD,,,,,
2026-01-31 00:00:00,1.31219,1.31261,1.31176,1.31183,0.1318,0,UP,HOLD,,,,,
2026-01-31 00:15:00,1.31233,1.31322,1.31008,1.31273,0.1416,0,UP,HOLD,,,,,
2026-01-31 00:30:00,1.31288,1.3133,1.3117,1.31208,0.1379,1,UP,HOLD,,,,,
2026-01-31 00:45:00,1.31268,1.31327,1.31195,1.31229,0.1368,0,UP,HOLD,,,,,
2026-01-31 01:00:00,1.31197,1.31266,1.31184,1.31201,0.1266,1,UP,HOLD,,,,,
2026-01-31 01:15:00,1.31239,1.31271,1.31107,1.31176,0.1269,0,UP,HOLD,,,,,
2026-01-31 01:30:00,1.31262,1.31271,1.31166,1.31265,0.1217,1,UP,HOLD,,,,,
2026-01-31 01:45:00,1.31302,1.31357,1.31145,1.31351,0.1294,0,UP,HOLD,,,,,
2026-01-31 02:00:00,1.31334,1.31441,1.31249,1.31302,0.1285,1,UP,HOLD,,,,,
2026-01-31 02:15:00,1.31321,1.31422,1.31208,1.3121,0.1242,0,UP,HOLD,,,,,
2026-01-31 02:30:00,1.31295,1.31339,1.31191,1.31242,0.1246,0,UP,HOLD,,,,,
2026-01-31 02:45:00,1.31216,1.31279,1.31167,1.31261,0.1194,0,UP,HOLD,,,,,
2026-01-31 03:00:00,1.31318,1.31329,1.31154,1.31321,0.1207,1,UP,HOLD,,,,,
2026-01-31 03:15:00,1.31317,1.31346,1.31106,1.31186,0.1271,0,UP,HOLD,,,,,
2026-01-31 03:30:00,1.31151,1.31261,1.31031,1.31146,0.1351,1,UP,HOLD,,,,,
2026-01-31 03:45:00,1.31119,1.31165,1.31027,1.3109,0.1255,0,UP,HOLD,,,,,
2026-01-31 04:00:00,1.31149,1.3129,1.31002,1.3115,0.1325,1,UP,HOLD,,,,,
2026-01-31 04:15:00,1.31135,1.31167,1.31086,1.31107,0.1297,0,UP,HOLD,,,,,
2026-01-31 04:30:00,1.31195,1.31251,1.31019,1.31194,0.1378,1,UP,HOLD,,,,,
2026-01-31 04:45:00,1.31234,1.31261,1.3117,1.31237,0.1338,1,UP,HOLD,,,,,
2026-01-31 05:00:00,1.31259,1.31285,1.31137,1.31232,0.1361,0,UP,HOLD,,,,,
2026-01-31 05:15:00,1.31279,1.31353,1.31152,1.31165,0.1356,0,UP,HOLD,,,,,
2026-01-31 05:30:00,1.31127,1.31229,1.31096,1.31141,0.1324,1,UP,HOLD,,,,,
2026-01-31 05:45:00,1.3115,1.3118,1.31087,1.31111,0.1258,0,UP,HOLD,,,,,
2026-01-31 06:00:00,1.31109,1.31166,1.31047,1.31085,0.1243,0,UP,HOLD,,,,,
2026-01-31 06:15:00,1.31091,1.31191,1.30901,1.31025,0.1341,1,UP,HOLD,,,,,
2026-01-31 06:30:00,1.31046,1.31077,1.30909,1.30921,0.1338,0,UP,HOLD,,,,,
2026-01-31 06:45:00,1.30881,1.30942,1.30839,1.30919,0.1263,1,UP,HOLD,,,,,
2026-01-31 07:00:00,1.3096,1.31015,1.30832,1.30967,0.1237,2,UP,BUY (BULLISH),1.30967,1.309800967,2026-01-31 07:15:00,0.25,WIN ✅ (+0.01%)
2026-01-31 07:15:00,1.31021,1.3117,1.30821,1.31163,0.135,1,UP,HOLD,,,,,
2026-01-31 07:30:00,1.31216,1.31289,1.31126,1.31164,0.1282,0,UP,HOLD,,,,,
2026-01-31 07:45:00,1.31127,1.31285,1.31093,1.31113,0.1343,1,UP,HOLD,,,,,
