datetime,signal,confluence,entry_price,exit_price,movement_pct,result,target,win_probability,score_category
2026-02-20 17:45:00,SELL (BEARISH),2,1.308,1.305384,0.2,WIN ✅ (+0.20%),1,0.2606853,LOW (<50%)
2026-02-20 19:15:00,BUY (BULLISH),2,1.30469,1.30729938,0.2,WIN ✅ (+0.20%),1,0.78047997,HIGH (>70%)
2026-02-20 20:30:00,BUY (BULLISH),3,1.30443,1.30703886,0.2,WIN ✅ (+0.20%),1,0.9209177,HIGH (>70%)
2026-02-21 01:30:00,BUY (BULLISH),2,1.30253,1.30513506,0.2,WIN ✅ (+0.20%),1,0.463642,LOW (<50%)
2026-02-21 06:00:00,SELL (BEARISH),2,1.3062,1.30718,-0.075,LOSS ❌ (0.08%),0,0.31728393,LOW (<50%)
2026-02-21 06:45:00,SELL (BEARISH),2,1.30708,1.30446584,0.2,WIN ✅ (+0.20%),1,0.5426872,MEDIUM (50-70%)
2026-02-21 07:30:00,SELL (BEARISH),2,1.30806,1.30544388,0.2,WIN ✅ (+0.20%),1,0.13682154,LOW (<50%)
2026-02-21 08:15:00,SELL (BEARISH),3,1.30829,1.30567342,0.2,WIN ✅ (+0.20%),1,0.45296326,LOW (<50%)
2026-02-21 15:15:00,SELL (BEARISH),2,1.3091,1.3064818,0.2,WIN ✅ (+0.20%),1,0.26490623,LOW (<50%)
2026-02-21 19:15:00,SELL (BEARISH),2,1.31313,1.31050374,0.2,WIN ✅ (+0.20%),1,0.7421346,HIGH (>70%)
2026-02-21 23:30:00,BUY (BULLISH),2,1.3112,1.3138223999999998,0.2,WIN ✅ (+0.20%),1,0.76629555,HIGH (>70%)
2026-02-22 04:15:00,BUY (BULLISH),2,1.30877,1.30919,0.0321,LOSS ❌ (0.03%),0,0.953571,HIGH (>70%)
2026-02-22 04:30:00,BUY (BULLISH),2,1.30915,1.30919,0.0031,LOSS ❌ (0.00%),0,0.97687346,HIGH (>70%)
2026-02-22 05:00:00,BUY (BULLISH),2,1.30793,1.31054586,0.2,WIN ✅ (+0.20%),1,0.95269877,HIGH (>70%)
2026-02-22 14:30:00,BUY (BULLISH),2,1.30797,1.30513,-0.2171,LOSS ❌ (-0.22%),0,0.9768833,HIGH (>70%)
2026-02-23 00:15:00,BUY (BULLISH),3,1.30108,1.30368216,0.2,WIN ✅ (+0.20%),1,0.7876929,HIGH (>70%)
2026-02-23 01:30:00,SELL (BEARISH),3,1.3046,1.3019908,0.2,WIN ✅ (+0.20%),1,0.61085755,MEDIUM (50-70%)
2026-02-23 08:45:00,BUY (BULLISH),2,1.3017,1.3043034,0.2,WIN ✅ (+0.20%),1,0.93304247,HIGH (>70%)
2026-02-23 11:30:00,SELL (BEARISH),2,1.30397,1.30513,-0.089,LOSS ❌ (0.09%),0,0.3109438,LOW (<50%)
2026-02-23 12:00:00,SELL (BEARISH),2,1.304,1.30513,-0.0867,LOSS ❌ (0.09%),0,0.7606622,HIGH (>70%)
2026-02-23 15:00:00,SELL (BEARISH),2,1.30658,1.31967,-1.0019,LOSS ❌ (1.00%),0,0.3105794,LOW (<50%)
2026-02-23 20:45:00,SELL (BEARISH),2,1.30923,1.31967,-0.7974,LOSS ❌ (0.80%),0,0.51742697,MEDIUM (50-70%)
2026-02-24 01:45:00,SELL (BEARISH),2,1.31571,1.31967,-0.301,LOSS ❌ (0.30%),0,0.9878342,HIGH (>70%)
2026-02-24 02:00:00,SELL (BEARISH),2,1.31548,1.31967,-0.3185,LOSS ❌ (0.32%),0,0.97022086,HIGH (>70%)
2026-02-24 04:15:00,SELL (BEARISH),3,1.31848,1.31967,-0.0903,LOSS ❌ (0.09%),0,0.9867675,HIGH (>70%)
2026-02-24 04:45:00,SELL (BEARISH),2,1.31913,1.31967,-0.0409,LOSS ❌ (0.04%),0,0.91999465,HIGH (>70%)
2026-02-24 05:15:00,SELL (BEARISH),3,1.31977,1.31967,0.0076,LOSS ❌ (-0.01%),0,0.97743714,HIGH (>70%)
2026-02-24 06:15:00,SELL (BEARISH),2,1.3203,1.3176594,0.2,WIN ✅ (+0.20%),1,0.9798576,HIGH (>70%)
2026-02-24 06:30:00,SELL (BEARISH),2,1.32022,1.31757956,0.2,WIN ✅ (+0.20%),1,0.98333526,HIGH (>70%)
2026-02-24 20:00:00,SELL (BEARISH),2,1.32121,1.31856758,0.2,WIN ✅ (+0.20%),1,0.9699397,HIGH (>70%)
2026-02-25 03:00:00,SELL (BEARISH),2,1.32497,1.32232006,0.2,WIN ✅ (+0.20%),1,0.9265677,HIGH (>70%)
2026-02-25 04:15:00,SELL (BEARISH),2,1.32416,1.32151168,0.2,WIN ✅ (+0.20%),1,0.9662179,HIGH (>70%)
2026-02-25 05:30:00,BUY (BULLISH),2,1.32026,1.32131,0.0795,LOSS ❌ (0.08%),0,0.9544702,HIGH (>70%)
2026-02-25 06:30:00,BUY (BULLISH),2,1.31944,1.32131,0.1417,LOSS ❌ (0.14%),0,0.9665863,HIGH (>70%)
2026-02-25 17:45:00,BUY (BULLISH),2,1.31716,1.3197943200000002,0.2,WIN ✅ (+0.20%),1,0.8611716,HIGH (>70%)
2026-02-25 19:45:00,SELL (BEARISH),2,1.31979,1.31715042,0.2,WIN ✅ (+0.20%),1,0.94724697,HIGH (>70%)
2026-02-25 20:30:00,SELL (BEARISH),2,1.3212,1.3185576,0.2,WIN ✅ (+0.20%),1,0.960005,HIGH (>70%)
2026-02-25 21:30:00,SELL (BEARISH),2,1.32267,1.32002466,0.2,WIN ✅ (+0.20%),1,0.8971663,HIGH (>70%)
2026-02-25 22:30:00,SELL (BEARISH),2,1.32196,1.31931608,0.2,WIN ✅ (+0.20%),1,0.97787774,HIGH (>70%)
2026-02-26 10:00:00,SELL (BEARISH),3,1.31983,1.31935,0.0364,LOSS ❌ (-0.04%),0,0.9842077,HIGH (>70%)
2026-02-26 10:30:00,SELL (BEARISH),2,1.32133,1.31868734,0.2,WIN ✅ (+0.20%),1,0.9533973,HIGH (>70%)
2026-02-26 11:00:00,SELL (BEARISH),3,1.32201,1.31936598,0.2,WIN ✅ (+0.20%),1,0.8270334,HIGH (>70%)
2026-02-26 11:15:00,SELL (BEARISH),2,1.3217,1.3190566,0.2,WIN ✅ (+0.20%),1,0.8924714,HIGH (>70%)
2026-02-26 14:45:00,BUY (BULLISH),2,1.31823,1.32086646,0.2,WIN ✅ (+0.20%),1,0.9807231,HIGH (>70%)
2026-02-27 06:15:00,BUY (BULLISH),2,1.3261,1.3287522,0.2,WIN ✅ (+0.20%),1,0.9774383,HIGH (>70%)
2026-02-27 09:00:00,SELL (BEARISH),2,1.32842,1.32576316,0.2,WIN ✅ (+0.20%),1,0.9717643,HIGH (>70%)
2026-02-27 22:30:00,BUY (BULLISH),2,1.32207,1.32471414,0.2,WIN ✅ (+0.20%),1,0.9886696,HIGH (>70%)
2026-02-27 23:00:00,BUY (BULLISH),2,1.32254,1.32518508,0.2,WIN ✅ (+0.20%),1,0.96906114,HIGH (>70%)
2026-02-28 00:30:00,BUY (BULLISH),2,1.32055,1.3231910999999998,0.2,WIN ✅ (+0.20%),1,0.8277081,HIGH (>70%)
2026-02-28 00:45:00,BUY (BULLISH),2,1.32069,1.32333138,0.2,WIN ✅ (+0.20%),1,0.81048125,HIGH (>70%)
2026-02-28 11:45:00,SELL (BEARISH),2,1.32449,1.32504,-0.0415,LOSS ❌ (0.04%),0,0.8959728,HIGH (>70%)
2026-02-28 12:30:00,SELL (BEARISH),2,1.32476,1.32504,-0.0211,LOSS ❌ (0.02%),0,0.97757494,HIGH (>70%)
2026-02-28 13:00:00,SELL (BEARISH),2,1.32558,1.32504,0.0407,LOSS ❌ (-0.04%),0,0.96682113,HIGH (>70%)
2026-02-28 17:30:00,BUY (BULLISH),2,1.32367,1.32631734,0.2,WIN ✅ (+0.20%),1,0.8999422,HIGH (>70%)
2026-02-28 19:00:00,BUY (BULLISH),2,1.32274,1.32538548,0.2,WIN ✅ (+0.20%),1,0.96986526,HIGH (>70%)
2026-03-01 01:15:00,SELL (BEARISH),2,1.3272,1.33379,-0.4965,LOSS ❌ (0.50%),0,0.60263944,MEDIUM (50-70%)
2026-03-01 02:00:00,SELL (BEARISH),2,1.32939,1.33379,-0.331,LOSS ❌ (0.33%),0,0.7234712,HIGH (>70%)
2026-03-01 08:45:00,SELL (BEARISH),2,1.33382,1.33379,0.0022,LOSS ❌ (-0.00%),0,0.96069235,HIGH (>70%)
2026-03-01 19:30:00,BUY (BULLISH),2,1.33205,1.33,-0.1539,LOSS ❌ (-0.15%),0,0.98661,HIGH (>70%)
