datetime,open,high,low,close,volume
2026-01-30 00:45:00,1.30254,1.30291,1.30165,1.30263,151
2026-01-30 01:00:00,1.3029,1.30329,1.30155,1.30289,225
2026-01-30 01:15:00,1.30352,1.30367,1.30171,1.303,394
2026-01-30 01:30:00,1.30342,1.30363,1.30272,1.30337,465
2026-01-30 01:45:00,1.30327,1.30373,1.30158,1.3029,372
2026-01-30 02:00:00,1.30367,1.30436,1.3027,1.30411,338
2026-01-30 02:15:00,1.30391,1.30491,1.30332,1.30471,162
2026-01-30 02:30:00,1.30581,1.30646,1.3037,1.30485,454
2026-01-30 02:45:00,1.30382,1.30518,1.30284,1.30398,125
2026-01-30 03:00:00,1.30383,1.30458,1.30333,1.3042,411
2026-01-30 03:15:00,1.30479,1.30514,1.3037,1.3044,169
2026-01-30 03:30:00,1.30452,1.30509,1.30374,1.30461,236
2026-01-30 03:45:00,1.30348,1.30484,1.30322,1.3036,344
2026-01-30 04:00:00,1.30457,1.30518,1.30282,1.30415,192
2026-01-30 04:15:00,1.3051,1.30614,1.30279,1.30584,112
2026-01-30 04:30:00,1.30515,1.30739,1.30475,1.3055,467
2026-01-30 04:45:00,1.30494,1.30659,1.30481,1.30561,497
2026-01-30 05:00:00,1.30432,1.30598,1.30373,1.30482,441
2026-01-30 05:15:00,1.30442,1.30507,1.30369,1.30389,110
2026-01-30 05:30:00,1.30415,1.30441,1.30294,1.30437,158
2026-01-30 05:45:00,1.30425,1.30494,1.30342,1.30455,225
2026-01-30 06:00:00,1.30455,1.30549,1.30258,1.30517,381
2026-01-30 06:15:00,1.30509,1.30519,1.30449,1.30506,158
2026-01-30 06:30:00,1.30468,1.30561,1.30374,1.30473,490
2026-01-30 06:45:00,1.30478,1.30597,1.30407,1.30492,482
2026-01-30 07:00:00,1.30523,1.30729,1.30376,1.30552,198
2026-01-30 07:15:00,1.30626,1.30775,1.30464,1.30565,267
2026-01-30 07:30:00,1.30499,1.3057,1.30433,1.30517,284
2026-01-30 07:45:00,1.30546,1.30578,1.30477,1.30547,262
2026-01-30 08:00:00,1.30511,1.30645,1.30394,1.30415,218
2026-01-30 08:15:00,1.30428,1.30446,1.30379,1.30402,232
2026-01-30 08:30:00,1.30398,1.30464,1.30251,1.30379,468
2026-01-30 08:45:00,1.30398,1.30469,1.30321,1.30406,384
2026-01-30 09:00:00,1.30359,1.30496,1.30259,1.30447,294
2026-01-30 09:15:00,1.3046,1.30472,1.30367,1.3044,418
2026-01-30 09:30:00,1.30476,1.30506,1.30342,1.30487,419
2026-01-30 09:45:00,1.30464,1.30597,1.30427,1.3046,387
2026-01-30 10:00:00,1.30512,1.30547,1.30407,1.30471,428
2026-01-30 10:15:00,1.30435,1.30526,1.30408,1.3042,481
2026-01-30 10:30:00,1.30386,1.30468,1.30305,1.30425,443
2026-01-30 10:45:00,1.30501,1.30642,1.30366,1.30625,386
2026-01-30 11:00:00,1.30621,1.3071,1.30501,1.30656,220
2026-01-30 11:15:00,1.3056,1.30712,1.30557,1.30625,393
2026-01-30 11:30:00,1.30658,1.30662,1.30513,1.30631,366
2026-01-30 11:45:00,1.30673,1.30675,1.30562,1.30598,325
2026-01-30 12:00:00,1.30608,1.30656,1.30549,1.30579,219
2026-01-30 12:15:00,1.30484,1.30708,1.30471,1.30587,210
2026-01-30 12:30:00,1.30663,1.30694,1.30571,1.30611,479
2026-01-30 12:45:00,1.30536,1.30717,1.30502,1.30655,461
2026-01-30 13:00:00,1.30687,1.30823,1.30516,1.30709,295
2026-01-30 13:15:00,1.30691,1.3073,1.30666,1.3067,262
2026-01-30 13:30:00,1.30608,1.30727,1.3054,1.30689,110
2026-01-30 13:45:00,1.30799,1.30909,1.3063,1.30663,148
2026-01-30 14:00:00,1.30608,1.30775,1.30372,1.30614,368
2026-01-30 14:15:00,1.3057,1.30756,1.30561,1.30662,299
2026-01-30 14:30:00,1.30601,1.3075,1.30562,1.30682,262
2026-01-30 14:45:00,1.30643,1.30716,1.30591,1.30701,422
2026-01-30 15:00:00,1.30746,1.30813,1.30591,1.30651,497
2026-01-30 15:15:00,1.30673,1.30756,1.30597,1.30664,482
2026-01-30 15:30:00,1.30754,1.308,1.30619,1.3076,493
2026-01-30 15:45:00,1.30762,1.308,1.30708,1.30793,163
2026-01-30 16:00:00,1.30869,1.30949,1.30672,1.30819,346
2026-01-30 16:15:00,1.30904,1.30951,1.30707,1.30928,313
2026-01-30 16:30:00,1.30887,1.30951,1.30808,1.30885,128
2026-01-30 16:45:00,1.30975,1.31026,1.30878,1.30984,290
2026-01-30 17:00:00,1.30977,1.31068,1.30914,1.3094,272
2026-01-30 17:15:00,1.30918,1.31052,1.30887,1.30913,223
2026-01-30 17:30:00,1.3083,1.30923,1.30824,1.30921,290
2026-01-30 17:45:00,1.30943,1.31081,1.30894,1.30993,287
2026-01-30 18:00:00,1.30979,1.31072,1.30892,1.30942,222
2026-01-30 18:15:00,1.31044,1.31166,1.30929,1.31014,169
2026-01-30 18:30:00,1.30978,1.31057,1.30894,1.31044,231
2026-01-30 18:45:00,1.31031,1.31077,1.30954,1.31033,115
2026-01-30 19:00:00,1.3109,1.31153,1.30976,1.31019,354
2026-01-30 19:15:00,1.31039,1.31086,1.30913,1.31031,278
2026-01-30 19:30:00,1.31063,1.31076,1.3097,1.30985,254
2026-01-30 19:45:00,1.30959,1.31054,1.30802,1.30921,353
2026-01-30 20:00:00,1.30919,1.30957,1.3087,1.30909,324
2026-01-30 20:15:00,1.30957,1.30969,1.30862,1.30941,295
2026-01-30 20:30:00,1.30871,1.31045,1.30859,1.30951,493
2026-01-30 20:45:00,1.30926,1.30986,1.30854,1.30927,328
2026-01-30 21:00:00,1.30982,1.31137,1.30908,1.30968,152
2026-01-30 21:15:00,1.30944,1.31048,1.30896,1.31012,187
2026-01-30 21:30:00,1.31082,1.31169,1.309,1.3096,288
2026-01-30 21:45:00,1.31028,1.31108,1.30948,1.30987,119
2026-01-30 22:00:00,1.31013,1.31112,1.30914,1.30939,429
2026-01-30 22:15:00,1.30975,1.31001,1.30931,1.31001,469
2026-01-30 22:30:00,1.31035,1.3108,1.30872,1.31035,481
2026-01-30 22:45:00,1.30986,1.31157,1.30862,1.31107,218
2026-01-30 23:00:00,1.3107,1.31114,1.30974,1.3109,288
2026-01-30 23:15:00,1.31094,1.31252,1.31045,1.31227,146
2026-01-30 23:30:00,1.31177,1.31269,1.31118,1.31155,110
2026-01-30 23:45:00,1.31202,1.31236,1.31112,1.31232,364
2026-01-31 00:00:00,1.31219,1.31261,1.31176,1.31183,267
2026-01-31 00:15:00,1.31233,1.31322,1.31008,1.31273,361
2026-01-31 00:30:00,1.31288,1.3133,1.3117,1.31208,442
2026-01-31 00:45:00,1.31268,1.31327,1.31195,1.31229,110
2026-01-31 01:00:00,1.31197,1.31266,1.31184,1.31201,472
2026-01-31 01:15:00,1.31239,1.31271,1.31107,1.31176,175
2026-01-31 01:30:00,1.31262,1.31271,1.31166,1.31265,368
2026-01-31 01:45:00,1.31302,1.31357,1.31145,1.31351,178
2026-01-31 02:00:00,1.31334,1.31441,1.31249,1.31302,359
2026-01-31 02:15:00,1.31321,1.31422,1.31208,1.3121,359
2026-01-31 02:30:00,1.31295,1.31339,1.31191,1.31242,103
2026-01-31 02:45:00,1.31216,1.31279,1.31167,1.31261,474
2026-01-31 03:00:00,1.31318,1.31329,1.31154,1.31321,463
2026-01-31 03:15:00,1.31317,1.31346,1.31106,1.31186,400
2026-01-31 03:30:00,1.31151,1.31261,1.31031,1.31146,217
2026-01-31 03:45:00,1.31119,1.31165,1.31027,1.3109,163
2026-01-31 04:00:00,1.31149,1.3129,1.31002,1.3115,204
2026-01-31 04:15:00,1.31135,1.31167,1.31086,1.31107,302
2026-01-31 04:30:00,1.31195,1.31251,1.31019,1.31194,314
2026-01-31 04:45:00,1.31234,1.31261,1.3117,1.31237,396
2026-01-31 05:00:00,1.31259,1.31285,1.31137,1.31232,475
2026-01-31 05:15:00,1.31279,1.31353,1.31152,1.31165,154
2026-01-31 05:30:00,1.31127,1.31229,1.31096,1.31141,319
2026-01-31 05:45:00,1.3115,1.3118,1.31087,1.31111,205
2026-01-31 06:00:00,1.31109,1.31166,1.31047,1.31085,258
2026-01-31 06:15:00,1.31091,1.31191,1.30901,1.31025,483
2026-01-31 06:30:00,1.31046,1.31077,1.30909,1.30921,485
2026-01-31 06:45:00,1.30881,1.30942,1.30839,1.30919,427
2026-01-31 07:00:00,1.3096,1.31015,1.30832,1.30967,419
2026-01-31 07:15:00,1.31021,1.3117,1.30821,1.31163,350
2026-01-31 07:30:00,1.31216,1.31289,1.31126,1.31164,196
2026-01-31 07:45:00,1.31127,1.31285,1.31093,1.31113,409
2026-01-31 08:00:00,1.3116,1.3123,1.30961,1.31,110
2026-01-31 08:15:00,1.30995,1.31036,1.30963,1.31021,372
2026-01-31 08:30:00,1.30973,1.31112,1.30953,1.31102,290
2026-01-31 08:45:00,1.31067,1.31158,1.30999,1.31058,498
2026-01-31 09:00:00,1.31068,1.31147,1.31031,1.31101,250
2026-01-31 09:15:00,1.31079,1.31167,1.3098,1.31119,246
2026-01-31 09:30:00,1.31083,1.31198,1.31067,1.31141,109
2026-01-31 09:45:00,1.31142,1.31309,1.31064,1.31119,431
2026-01-31 10:00:00,1.31128,1.31146,1.31044,1.31092,282
2026-01-31 10:15:00,1.31102,1.31203,1.31071,1.31081,317
2026-01-31 10:30:00,1.31095,1.31209,1.3098,1.31138,423
2026-01-31 10:45:00,1.31164,1.31275,1.31001,1.31017,263
2026-01-31 11:00:00,1.3097,1.31042,1.30845,1.30858,203
2026-01-31 11:15:00,1.30814,1.30969,1.30732,1.30896,120
2026-01-31 11:30:00,1.30922,1.30975,1.30885,1.30958,308
2026-01-31 11:45:00,1.3091,1.31063,1.30883,1.30954,181
2026-01-31 12:00:00,1.30959,1.31007,1.30915,1.30948,447
2026-01-31 12:15:00,1.3097,1.31005,1.30929,1.3094,480
2026-01-31 12:30:00,1.30914,1.31054,1.30885,1.31053,133
2026-01-31 12:45:00,1.31056,1.31234,1.3098,1.31232,393
2026-01-31 13:00:00,1.31191,1.31244,1.31103,1.31211,139
2026-01-31 13:15:00,1.31207,1.31262,1.31125,1.3115,398
2026-01-31 13:30:00,1.31137,1.31334,1.30916,1.31259,273
2026-01-31 13:45:00,1.31312,1.31364,1.31159,1.31359,113
2026-01-31 14:00:00,1.31444,1.31572,1.31304,1.31418,237
2026-01-31 14:15:00,1.3141,1.31425,1.31369,1.31375,336
2026-01-31 14:30:00,1.31416,1.31509,1.31283,1.31391,148
2026-01-31 14:45:00,1.31409,1.31424,1.31381,1.31406,346
2026-01-31 15:00:00,1.31437,1.31534,1.31278,1.31389,221
2026-01-31 15:15:00,1.31374,1.31479,1.31306,1.31348,457
2026-01-31 15:30:00,1.31355,1.31437,1.312,1.31214,346
2026-01-31 15:45:00,1.31232,1.31336,1.31167,1.31255,420
2026-01-31 16:00:00,1.3126,1.31381,1.31183,1.31376,112
2026-01-31 16:15:00,1.31344,1.31415,1.31268,1.31333,483
2026-01-31 16:30:00,1.31326,1.31384,1.31191,1.31343,474
2026-01-31 16:45:00,1.3141,1.31575,1.3129,1.31507,285
2026-01-31 17:00:00,1.31536,1.31672,1.31506,1.31541,423
2026-01-31 17:15:00,1.31425,1.31649,1.31362,1.31546,214
2026-01-31 17:30:00,1.31543,1.31663,1.31404,1.31405,242
2026-01-31 17:45:00,1.31335,1.31418,1.3132,1.31383,143
2026-01-31 18:00:00,1.31428,1.31467,1.31241,1.3146,455
2026-01-31 18:15:00,1.31375,1.31472,1.3134,1.31346,460
2026-01-31 18:30:00,1.31377,1.31464,1.31219,1.31461,224
2026-01-31 18:45:00,1.31396,1.31498,1.31353,1.31435,280
2026-01-31 19:00:00,1.31515,1.31587,1.3141,1.3149,350
2026-01-31 19:15:00,1.31493,1.31515,1.31366,1.31443,345
2026-01-31 19:30:00,1.31465,1.31661,1.3136,1.31452,439
2026-01-31 19:45:00,1.31438,1.31627,1.31366,1.31507,107
2026-01-31 20:00:00,1.31493,1.31624,1.31425,1.31431,162
2026-01-31 20:15:00,1.31404,1.31505,1.31247,1.31456,468
2026-01-31 20:30:00,1.31449,1.31526,1.31399,1.31473,433
2026-01-31 20:45:00,1.31409,1.31568,1.3132,1.31435,366
2026-01-31 21:00:00,1.31421,1.31516,1.31406,1.31492,328
2026-01-31 21:15:00,1.31553,1.3164,1.31415,1.31479,432
2026-01-31 21:30:00,1.31508,1.31576,1.31468,1.31554,346
2026-01-31 21:45:00,1.31553,1.31663,1.31523,1.31629,276
2026-01-31 22:00:00,1.31595,1.31691,1.31583,1.31686,230
2026-01-31 22:15:00,1.31753,1.31805,1.31663,1.31724,179
2026-01-31 22:30:00,1.31778,1.31808,1.31672,1.3177,306
2026-01-31 22:45:00,1.31768,1.31927,1.31687,1.31702,387
2026-01-31 23:00:00,1.31703,1.31784,1.31689,1.31703,341
2026-01-31 23:15:00,1.31746,1.31758,1.31525,1.31687,138
2026-01-31 23:30:00,1.3163,1.31732,1.31554,1.31608,286
2026-01-31 23:45:00,1.31609,1.31681,1.31571,1.3158,106
2026-02-01 00:00:00,1.31527,1.31642,1.3147,1.31611,147
2026-02-01 00:15:00,1.31677,1.31801,1.31573,1.31658,288
2026-02-01 00:30:00,1.31665,1.31718,1.31636,1.31641,200
2026-02-01 00:45:00,1.31688,1.31896,1.3143,1.31697,402
2026-02-01 01:00:00,1.31658,1.31758,1.31626,1.31671,129
2026-02-01 01:15:00,1.31656,1.31776,1.31571,1.31715,221
2026-02-01 01:30:00,1.3169,1.31811,1.31619,1.31781,192
2026-02-01 01:45:00,1.31748,1.31838,1.31654,1.31733,166
2026-02-01 02:00:00,1.31705,1.31794,1.31648,1.31666,285
2026-02-01 02:15:00,1.31544,1.31685,1.31466,1.31551,223
2026-02-01 02:30:00,1.31509,1.31668,1.31464,1.31478,119
2026-02-01 02:45:00,1.3153,1.31568,1.31453,1.31541,134
2026-02-01 03:00:00,1.31567,1.31628,1.3151,1.31518,253
2026-02-01 03:15:00,1.31536,1.31656,1.31453,1.31498,134
2026-02-01 03:30:00,1.31444,1.31573,1.31384,1.31496,181
2026-02-01 03:45:00,1.31431,1.31546,1.31394,1.31474,291
2026-02-01 04:00:00,1.31448,1.31555,1.31412,1.31431,359
2026-02-01 04:15:00,1.31479,1.31511,1.31341,1.31352,194
2026-02-01 04:30:00,1.31331,1.31425,1.31236,1.31288,288
2026-02-01 04:45:00,1.31285,1.31383,1.312,1.31269,120
2026-02-01 05:00:00,1.31327,1.31408,1.31193,1.31277,103
2026-02-01 05:15:00,1.31244,1.31309,1.31229,1.31283,406
2026-02-01 05:30:00,1.31244,1.3143,1.31043,1.31419,274
2026-02-01 05:45:00,1.31443,1.31754,1.31324,1.31511,293
2026-02-01 06:00:00,1.31492,1.31515,1.31461,1.31483,265
2026-02-01 06:15:00,1.31395,1.31499,1.31356,1.31447,450
2026-02-01 06:30:00,1.31508,1.31565,1.31384,1.31462,397
2026-02-01 06:45:00,1.31359,1.31542,1.31194,1.31277,328
2026-02-01 07:00:00,1.31248,1.31375,1.3122,1.31265,448
2026-02-01 07:15:00,1.31126,1.31286,1.31054,1.31118,382
2026-02-01 07:30:00,1.31113,1.31203,1.31035,1.31037,324
2026-02-01 07:45:00,1.31032,1.3113,1.30913,1.3098,419
2026-02-01 08:00:00,1.31029,1.31055,1.30978,1.31035,477
2026-02-01 08:15:00,1.31034,1.31131,1.30889,1.30903,400
2026-02-01 08:30:00,1.30946,1.30957,1.30722,1.30889,227
2026-02-01 08:45:00,1.30952,1.31036,1.30843,1.3086,486
2026-02-01 09:00:00,1.30837,1.30932,1.30758,1.30851,316
2026-02-01 09:15:00,1.30937,1.30984,1.3083,1.3085,472
2026-02-01 09:30:00,1.3082,1.30895,1.30804,1.30892,485
2026-02-01 09:45:00,1.30857,1.30918,1.30838,1.30887,199
2026-02-01 10:00:00,1.30803,1.30923,1.30737,1.30766,286
2026-02-01 10:15:00,1.30767,1.30827,1.30656,1.30793,212
2026-02-01 10:30:00,1.30831,1.30925,1.30743,1.30805,308
2026-02-01 10:45:00,1.30826,1.30921,1.30717,1.30836,490
2026-02-01 11:00:00,1.30805,1.30853,1.30667,1.3073,344
2026-02-01 11:15:00,1.30658,1.30835,1.30604,1.30782,420
2026-02-01 11:30:00,1.30791,1.30843,1.30626,1.30701,275
2026-02-01 11:45:00,1.30765,1.30884,1.30656,1.30782,150
2026-02-01 12:00:00,1.30848,1.30902,1.30725,1.30824,438
2026-02-01 12:15:00,1.30792,1.30863,1.30589,1.30664,136
2026-02-01 12:30:00,1.30647,1.30684,1.30642,1.30646,230
2026-02-01 12:45:00,1.30642,1.3069,1.30498,1.30647,226
2026-02-01 13:00:00,1.30705,1.30713,1.30559,1.30652,248
2026-02-01 13:15:00,1.30656,1.30765,1.30517,1.30541,420
2026-02-01 13:30:00,1.30543,1.30578,1.30362,1.30463,161
2026-02-01 13:45:00,1.30483,1.30544,1.30431,1.30483,339
2026-02-01 14:00:00,1.30547,1.30651,1.30476,1.30623,235
2026-02-01 14:15:00,1.30611,1.30691,1.30539,1.30563,421
2026-02-01 14:30:00,1.3053,1.30578,1.30401,1.305,155
2026-02-01 14:45:00,1.30513,1.30673,1.30453,1.30508,444
2026-02-01 15:00:00,1.30488,1.30515,1.30427,1.30444,387
2026-02-01 15:15:00,1.3038,1.30476,1.30286,1.30413,249
2026-02-01 15:30:00,1.30417,1.30579,1.30352,1.30415,406
2026-02-01 15:45:00,1.30446,1.30456,1.30233,1.30325,282
2026-02-01 16:00:00,1.30354,1.30529,1.30223,1.304,125
2026-02-01 16:15:00,1.30356,1.30471,1.30293,1.30383,416
2026-02-01 16:30:00,1.3039,1.30461,1.30252,1.30347,129
2026-02-01 16:45:00,1.30358,1.30455,1.30277,1.30311,279
2026-02-01 17:00:00,1.30252,1.30429,1.30218,1.30271,387
2026-02-01 17:15:00,1.30264,1.30275,1.30069,1.30079,436
2026-02-01 17:30:00,1.2998,1.30179,1.29952,1.30067,315
2026-02-01 17:45:00,1.30013,1.30108,1.29937,1.3002,248
2026-02-01 18:00:00,1.30023,1.30131,1.30012,1.30101,419
2026-02-01 18:15:00,1.30055,1.30206,1.29982,1.30165,176
2026-02-01 18:30:00,1.3023,1.3033,1.30078,1.30182,197
2026-02-01 18:45:00,1.3017,1.30197,1.30126,1.30176,454
2026-02-01 19:00:00,1.30255,1.30334,1.30071,1.30279,440
2026-02-01 19:15:00,1.30348,1.30396,1.30178,1.30378,219
2026-02-01 19:30:00,1.3036,1.30419,1.30248,1.30372,337
2026-02-01 19:45:00,1.30378,1.30446,1.3034,1.30377,137
2026-02-01 20:00:00,1.3038,1.30408,1.30299,1.30362,432
2026-02-01 20:15:00,1.3038,1.30405,1.30293,1.30381,413
2026-02-01 20:30:00,1.30462,1.30477,1.30306,1.30324,342
2026-02-01 20:45:00,1.30386,1.30472,1.30313,1.30443,174
2026-02-01 21:00:00,1.30514,1.30548,1.30426,1.30505,358
2026-02-01 21:15:00,1.30508,1.30556,1.30459,1.30465,222
2026-02-01 21:30:00,1.30508,1.30571,1.30442,1.30536,195
2026-02-01 21:45:00,1.30523,1.3058,1.30471,1.30562,278
2026-02-01 22:00:00,1.30559,1.30627,1.3045,1.30456,100
2026-02-01 22:15:00,1.30426,1.30478,1.30354,1.30372,267
2026-02-01 22:30:00,1.3042,1.30468,1.3028,1.30286,103
2026-02-01 22:45:00,1.30179,1.304,1.30157,1.30385,173
2026-02-01 23:00:00,1.30462,1.30527,1.30282,1.30373,391
2026-02-01 23:15:00,1.30426,1.3048,1.30291,1.30298,304
2026-02-01 23:30:00,1.30299,1.30402,1.30241,1.30299,361
2026-02-01 23:45:00,1.30257,1.30451,1.30171,1.30437,177
2026-02-02 00:00:00,1.30466,1.30543,1.3039,1.30492,494
2026-02-02 00:15:00,1.30482,1.30571,1.30375,1.30435,155
2026-02-02 00:30:00,1.30365,1.30497,1.30296,1.30422,321
2026-02-02 00:45:00,1.30425,1.30481,1.30345,1.3044,324
2026-02-02 01:00:00,1.30438,1.30477,1.30351,1.30431,102
2026-02-02 01:15:00,1.30352,1.30525,1.30295,1.30462,388
2026-02-02 01:30:00,1.30509,1.30588,1.30361,1.30473,480
2026-02-02 01:45:00,1.30521,1.3066,1.30441,1.30648,475
2026-02-02 02:00:00,1.30632,1.30662,1.30558,1.30622,131
2026-02-02 02:15:00,1.30518,1.30719,1.30484,1.30708,318
2026-02-02 02:30:00,1.30701,1.30747,1.30631,1.30636,151
2026-02-02 02:45:00,1.3069,1.30822,1.30594,1.30716,332
2026-02-02 03:00:00,1.30662,1.3074,1.30453,1.3071,128
2026-02-02 03:15:00,1.30712,1.30783,1.30638,1.30706,143
2026-02-02 03:30:00,1.30779,1.30879,1.30701,1.30777,362
2026-02-02 03:45:00,1.30766,1.30958,1.30718,1.30923,102
2026-02-02 04:00:00,1.30854,1.30978,1.30843,1.30884,212
2026-02-02 04:15:00,1.30873,1.30985,1.30767,1.30846,272
2026-02-02 04:30:00,1.30872,1.30898,1.30772,1.30883,189
2026-02-02 04:45:00,1.30809,1.30953,1.30764,1.30863,295
2026-02-02 05:00:00,1.30849,1.30919,1.30785,1.30844,473
2026-02-02 05:15:00,1.30886,1.31058,1.30773,1.30895,216
2026-02-02 05:30:00,1.30897,1.30907,1.3087,1.30907,338
2026-02-02 05:45:00,1.30837,1.30981,1.3075,1.3093,115
2026-02-02 06:00:00,1.30901,1.30941,1.30851,1.3089,380
2026-02-02 06:15:00,1.3092,1.30962,1.30845,1.30956,203
2026-02-02 06:30:00,1.30913,1.31049,1.30841,1.30934,346
2026-02-02 06:45:00,1.30961,1.31066,1.30918,1.31042,171
2026-02-02 07:00:00,1.31052,1.31154,1.31027,1.31079,280
2026-02-02 07:15:00,1.30986,1.31263,1.30929,1.31077,122
2026-02-02 07:30:00,1.31047,1.31157,1.30857,1.31149,231
2026-02-02 07:45:00,1.31241,1.31319,1.31095,1.31199,357
2026-02-02 08:00:00,1.31175,1.3125,1.3108,1.31132,278
2026-02-02 08:15:00,1.31156,1.31167,1.31111,1.31121,484
2026-02-02 08:30:00,1.31086,1.31176,1.30965,1.31004,152
2026-02-02 08:45:00,1.31023,1.31086,1.30896,1.30936,158
2026-02-02 09:00:00,1.3094,1.30958,1.30811,1.30904,468
2026-02-02 09:15:00,1.31002,1.31147,1.30864,1.30996,119
2026-02-02 09:30:00,1.30971,1.31016,1.30865,1.31001,289
2026-02-02 09:45:00,1.30987,1.31075,1.3092,1.3101,496
2026-02-02 10:00:00,1.31021,1.31133,1.30878,1.30977,155
2026-02-02 10:15:00,1.3104,1.31148,1.30925,1.31047,199
2026-02-02 10:30:00,1.31008,1.31186,1.30951,1.31052,427
2026-02-02 10:45:00,1.31109,1.3125,1.31015,1.31096,235
2026-02-02 11:00:00,1.31133,1.31208,1.31066,1.31193,482
2026-02-02 11:15:00,1.31267,1.31294,1.31135,1.31238,451
2026-02-02 11:30:00,1.31378,1.31451,1.31067,1.31107,200
2026-02-02 11:45:00,1.31097,1.31128,1.31074,1.31078,464
2026-02-02 12:00:00,1.31063,1.31087,1.3106,1.3106,494
2026-02-02 12:15:00,1.31014,1.3109,1.30985,1.31072,399
2026-02-02 12:30:00,1.31076,1.31139,1.30978,1.30999,267
2026-02-02 12:45:00,1.30946,1.31111,1.30843,1.31006,157
2026-02-02 13:00:00,1.31019,1.31126,1.3094,1.30964,280
2026-02-02 13:15:00,1.30978,1.3106,1.30876,1.31005,281
2026-02-02 13:30:00,1.31022,1.31079,1.30865,1.30973,266
2026-02-02 13:45:00,1.30997,1.31089,1.30906,1.30976,305
2026-02-02 14:00:00,1.31004,1.31065,1.30967,1.31062,194
2026-02-02 14:15:00,1.31,1.31155,1.30941,1.31131,147
2026-02-02 14:30:00,1.31126,1.31271,1.31044,1.31208,382
2026-02-02 14:45:00,1.31224,1.31274,1.31153,1.31247,224
2026-02-02 15:00:00,1.31241,1.31402,1.31162,1.3118,348
2026-02-02 15:15:00,1.31061,1.3135,1.30935,1.3121,241
2026-02-02 15:30:00,1.31331,1.31385,1.31171,1.31278,118
2026-02-02 15:45:00,1.31332,1.31422,1.3123,1.31412,125
2026-02-02 16:00:00,1.3142,1.31466,1.31355,1.3136,188
2026-02-02 16:15:00,1.313,1.31436,1.31216,1.31246,309
2026-02-02 16:30:00,1.3125,1.31325,1.31193,1.31232,289
2026-02-02 16:45:00,1.3133,1.31413,1.31139,1.31354,293
2026-02-02 17:00:00,1.31282,1.31493,1.31247,1.31251,394
2026-02-02 17:15:00,1.31371,1.31496,1.31088,1.31331,470
2026-02-02 17:30:00,1.31336,1.31457,1.31296,1.31412,321
2026-02-02 17:45:00,1.31435,1.31563,1.31376,1.31536,173
2026-02-02 18:00:00,1.315,1.31573,1.31413,1.31567,469
2026-02-02 18:15:00,1.31497,1.31612,1.3142,1.31456,216
2026-02-02 18:30:00,1.31575,1.31682,1.3144,1.3149,379
2026-02-02 18:45:00,1.31418,1.3155,1.31402,1.31536,413
2026-02-02 19:00:00,1.31543,1.31574,1.3152,1.31526,221
2026-02-02 19:15:00,1.31563,1.31717,1.31495,1.31543,343
2026-02-02 19:30:00,1.31586,1.31686,1.31453,1.31657,137
2026-02-02 19:45:00,1.3159,1.31714,1.3155,1.31629,177
2026-02-02 20:00:00,1.31724,1.31776,1.31563,1.31589,327
2026-02-02 20:15:00,1.31572,1.31649,1.3144,1.31617,165
2026-02-02 20:30:00,1.31634,1.31787,1.31564,1.31582,300
2026-02-02 20:45:00,1.31537,1.31714,1.31458,1.31487,104
2026-02-02 21:00:00,1.31515,1.31616,1.31416,1.31561,245
2026-02-02 21:15:00,1.3163,1.31675,1.31561,1.3165,491
2026-02-02 21:30:00,1.31709,1.31777,1.31565,1.31709,387
2026-02-02 21:45:00,1.31679,1.31816,1.31643,1.31768,125
2026-02-02 22:00:00,1.31778,1.31811,1.31656,1.31731,442
2026-02-02 22:15:00,1.31707,1.3179,1.31647,1.31717,137
2026-02-02 22:30:00,1.3171,1.31746,1.31616,1.31717,251
2026-02-02 22:45:00,1.31739,1.31829,1.31589,1.31775,420
2026-02-02 23:00:00,1.31799,1.31889,1.31724,1.3174,368
2026-02-02 23:15:00,1.31796,1.31812,1.31575,1.31629,447
2026-02-02 23:30:00,1.31626,1.31712,1.31562,1.31683,459
2026-02-02 23:45:00,1.31709,1.31831,1.31629,1.317,471
2026-02-03 00:00:00,1.31639,1.31726,1.31564,1.31622,211
2026-02-03 00:15:00,1.31531,1.31701,1.31491,1.31534,233
2026-02-03 00:30:00,1.31518,1.3167,1.31444,1.31536,349
2026-02-03 00:45:00,1.31583,1.31639,1.31486,1.31525,427
2026-02-03 01:00:00,1.31494,1.31579,1.3135,1.314,134
2026-02-03 01:15:00,1.31396,1.31482,1.3132,1.31437,204
2026-02-03 01:30:00,1.31451,1.31495,1.31354,1.31379,448
2026-02-03 01:45:00,1.31412,1.31451,1.31182,1.31334,275
2026-02-03 02:00:00,1.31356,1.31495,1.31284,1.31375,351
2026-02-03 02:15:00,1.3137,1.31427,1.31285,1.31404,376
2026-02-03 02:30:00,1.31454,1.31542,1.31323,1.31518,400
2026-02-03 02:45:00,1.31459,1.31522,1.31374,1.3147,216
2026-02-03 03:00:00,1.31415,1.31623,1.31378,1.31559,234
2026-02-03 03:15:00,1.31536,1.31607,1.31432,1.31505,307
2026-02-03 03:30:00,1.31532,1.31582,1.31439,1.31539,241
2026-02-03 03:45:00,1.31631,1.31652,1.31416,1.31515,392
2026-02-03 04:00:00,1.31558,1.31706,1.3145,1.31597,478
2026-02-03 04:15:00,1.31606,1.31733,1.3144,1.31457,441
2026-02-03 04:30:00,1.31433,1.31538,1.31266,1.31358,208
